getpwuid_r did not find a match for uid 501
Filtering the log data using "process == "FloppyTurd""
Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-06 21:16:09.372901-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.388581-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.388881-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.389104-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.389311-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016665, calling game->UpdateFrame
2025-07-06 21:16:09.389601-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.405252-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.405562-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.405784-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.405965-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016655, calling game->UpdateFrame
2025-07-06 21:16:09.406243-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.421938-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.422248-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.422485-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.422647-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016683, calling game->UpdateFrame
2025-07-06 21:16:09.422897-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.438599-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.438918-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.439149-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.439319-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016672, calling game->UpdateFrame
2025-07-06 21:16:09.439622-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.455269-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.455591-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.455830-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.456037-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016716, calling game->UpdateFrame
2025-07-06 21:16:09.456360-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.471942-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.472282-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.472498-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.472685-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016648, calling game->UpdateFrame
2025-07-06 21:16:09.472971-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.488604-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.488925-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.489155-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.489366-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016681, calling game->UpdateFrame
2025-07-06 21:16:09.489672-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.505272-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.505614-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.505863-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.506051-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016686, calling game->UpdateFrame
2025-07-06 21:16:09.506310-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.521979-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.522338-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.522570-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.522765-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016714, calling game->UpdateFrame
2025-07-06 21:16:09.523073-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.538616-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.538960-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.539194-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.539389-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016622, calling game->UpdateFrame
2025-07-06 21:16:09.539688-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.555289-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.555627-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.555853-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.556038-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016649, calling game->UpdateFrame
2025-07-06 21:16:09.556357-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.572001-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.572442-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.572727-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.572972-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016933, calling game->UpdateFrame
2025-07-06 21:16:09.573241-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.588633-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.589002-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.589239-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.589424-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016453, calling game->UpdateFrame
2025-07-06 21:16:09.589741-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.605307-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.605636-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.605864-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.606053-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016630, calling game->UpdateFrame
2025-07-06 21:16:09.606322-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.621968-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.622373-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.622517-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.622629-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016577, calling game->UpdateFrame
2025-07-06 21:16:09.622796-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.638635-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.638871-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.639004-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.639104-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016475, calling game->UpdateFrame
2025-07-06 21:16:09.639281-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.655324-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.655624-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.655799-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.655917-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016813, calling game->UpdateFrame
2025-07-06 21:16:09.656110-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.671926-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.672202-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.672392-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.672558-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016640, calling game->UpdateFrame
2025-07-06 21:16:09.672793-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.688624-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.688969-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.689204-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.689412-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016852, calling game->UpdateFrame
2025-07-06 21:16:09.689807-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.705304-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.705578-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.705749-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.705856-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016447, calling game->UpdateFrame
2025-07-06 21:16:09.706031-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.721964-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.722335-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.722464-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.722563-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016706, calling game->UpdateFrame
2025-07-06 21:16:09.722735-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.738648-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.739031-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.739282-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.739506-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016941, calling game->UpdateFrame
2025-07-06 21:16:09.739839-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.755308-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.755671-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.755918-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.756108-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016602, calling game->UpdateFrame
2025-07-06 21:16:09.756354-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.771964-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.772298-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.772540-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.772728-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016621, calling game->UpdateFrame
2025-07-06 21:16:09.773014-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.788587-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.788845-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.788996-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.789120-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016394, calling game->UpdateFrame
2025-07-06 21:16:09.789337-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.805307-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.805676-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.805832-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.805935-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016814, calling game->UpdateFrame
2025-07-06 21:16:09.806095-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.821958-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.822262-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.822463-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.822613-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016678, calling game->UpdateFrame
2025-07-06 21:16:09.822769-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.838605-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.838897-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.839025-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.839115-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016503, calling game->UpdateFrame
2025-07-06 21:16:09.839285-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: Triggering setNeedsDisplay
2025-07-06 21:16:09.855282-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick called on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.855569-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}, returning: 0x600003b000e0
2025-07-06 21:16:09.855715-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [ACCESS] GetGameInstance() called from gameLoopTick, returning: 0x600003b000e0 on thread: <_NSMainThread: 0x600001704000>{number = 1, name = main}
2025-07-06 21:16:09.855846-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] gameLoopTick: deltaTime=0.016729, calling game->UpdateFrame
